Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW23,OUT018,637.5735090128752
FDM14,OUT018,1583.2723999999998
FDM14,OUT013,1583.2723999999998
FDW60,OUT018,2736.96842987552
FDE21,OUT013,1874.4309598591553
NCM42,OUT035,1740.9861528571435
FDY59,OUT010,230.00859181286555
DRI49,OUT049,1279.5742072398189
FDT28,OUT019,384.48867398374
FDQ22,OUT018,637.5735090128752
FDR60,OUT049,1279.5742072398189
FDC50,OUT019,230.00859181286555
FDV24,OUT013,2206.710875
DRF48,OUT010,542.9755395973154
FDQ47,OUT046,552.550210778443
DRN36,OUT049,1517.6348566210047
NCY06,OUT035,2061.466692146596
FDE52,OUT035,1449.3843029239774
NCB54,OUT045,2061.466692146596
NCF31,OUT035,2206.710875
FDJ08,OUT027,5669.16335142857
NCC07,OUT017,1740.9861528571435
NCD19,OUT027,1378.2631852760742
FDL46,OUT049,1874.4309598591553
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.48867398374
DRM11,OUT035,4311.576251315789
NCH07,OUT018,2524.0256066666707
FDS23,OUT013,2153.3142637362625
FDO49,OUT018,754.596095726496
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1279.5742072398189
DRI39,OUT049,876.3205797979805
FDV04,OUT017,2524.0256066666707
NCN14,OUT035,2880.9695613636377
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.2269793548357
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,230.00859181286555
FDS24,OUT027,2513.079854666667
FDK44,OUT049,2997.4076790419163
FDS48,OUT045,2538.137359537572
FDK26,OUT010,542.9755395973154
FDD23,OUT045,2991.4784008368206
NCH54,OUT017,2524.0256066666707
NCP14,OUT010,230.00859181286555
FDM60,OUT010,130.33349056603774
FDV24,OUT017,2206.710875
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.16335142857
FDP12,OUT027,1378.2631852760742
DRF60,OUT027,5669.16335142857
FDC09,OUT035,1740.9861528571435
FDF50,OUT018,3239.500606622515
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979805
NCM53,OUT010,230.00859181286555
NCN18,OUT049,1740.9861528571435
FDF32,OUT035,2991.4784008368206
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.0000993630583
NCG54,OUT035,2524.0256066666707
FDM44,OUT046,1583.2723999999998
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2206.710875
FDI50,OUT019,542.9755395973154
FDS09,OUT035,754.596095726496
NCC31,OUT027,4117.317712631577
FDQ07,OUT019,542.9755395973154
FDC22,OUT017,3239.500606622515
FDZ56,OUT046,2797.6511370165726
FDZ40,OUT019,130.33349056603774
FDS46,OUT027,3175.335988157896
DRD24,OUT045,1927.3871924731181
FDV45,OUT017,2991.4784008368206
FDL26,OUT045,2538.137359537572
FDA56,OUT018,1927.3871924731181
FDN27,OUT046,1874.4309598591553
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1279.5742072398189
FDL03,OUT035,2880.9695613636377
FDE58,OUT046,1874.4309598591553
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603774
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1279.5742072398189
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2061.466692146596
FDM51,OUT019,230.00859181286555
FDT52,OUT027,5669.16335142857
FDL26,OUT046,2538.137359537572
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.48867398374
FDW40,OUT013,2153.3142637362625
FDN34,OUT046,2524.0256066666707
FDS01,OUT035,2736.96842987552
NCG55,OUT045,1874.4309598591553
FDC11,OUT035,1339.5032925925927
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2524.0256066666707
FDR09,OUT019,542.9755395973154
FDC53,OUT017,1517.6348566210047
FDY45,OUT013,4131.978437869821
FDA22,OUT010,384.48867398374
FDE02,OUT035,1517.6348566210047
FDW21,OUT045,1740.9861528571435
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1740.9861528571435
NCW17,OUT017,1927.3871924731181
NCK54,OUT046,1874.4309598591553
FDG17,OUT019,542.9755395973154
FDG35,OUT017,2997.4076790419163
FDD08,OUT010,130.33349056603774
NCO07,OUT017,3753.0000993630583
FDJ10,OUT010,286.41777051282054
FDW36,OUT017,1583.2723999999998
FDW21,OUT010,230.00859181286555
FDY19,OUT017,1874.4309598591553
DRE03,OUT013,754.596095726496
NCC55,OUT049,637.5735090128752
FDH52,OUT010,130.33349056603774
FDO09,OUT017,4311.576251315789
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.00859181286555
FDW58,OUT017,1583.2723999999998
FDC47,OUT017,3593.141235125449
NCR41,OUT035,1517.6348566210047
DRG49,OUT035,3593.141235125449
FDC52,OUT027,4117.317712631577
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,637.5735090128752
FDI35,OUT017,3389.2269793548357
NCU18,OUT049,2153.3142637362625
FDY33,OUT018,2524.0256066666707
FDC15,OUT027,4117.317712631577
FDU01,OUT049,2880.9695613636377
NCU42,OUT046,2797.6511370165726
NCV29,OUT018,2736.96842987552
NCY30,OUT017,2880.9695613636377
FDQ46,OUT049,1583.2723999999998
FDG58,OUT027,4117.317712631577
FDK33,OUT017,3753.0000993630583
NCD07,OUT045,1874.4309598591553
NCX29,OUT027,4117.317712631577
NCT42,OUT013,2206.710875
DRN59,OUT035,754.596095726496
FDI44,OUT035,1339.5032925925927
FDA45,OUT049,2736.96842987552
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1874.4309598591553
FDT09,OUT018,1927.3871924731181
DRH03,OUT027,2513.079854666667
FDA36,OUT018,2991.4784008368206
NCF31,OUT017,2206.710875
FDG14,OUT049,2206.710875
FDG28,OUT027,5669.16335142857
FDU14,OUT049,4131.978437869821
FDY47,OUT019,286.41777051282054
FDI56,OUT049,1279.5742072398189
DRD01,OUT013,876.3205797979805
FDM22,OUT046,876.3205797979805
FDH33,OUT013,637.5735090128752
DRZ24,OUT013,1874.4309598591553
NCQ38,OUT046,1740.9861528571435
FDO16,OUT027,2513.079854666667
FDU07,OUT027,4117.317712631577
NCB07,OUT013,2880.9695613636377
FDU48,OUT045,2061.466692146596
NCM43,OUT045,2797.6511370165726
FDR31,OUT010,384.48867398374
DRK49,OUT018,637.5735090128752
NCI30,OUT010,542.9755395973154
DRD60,OUT017,3389.2269793548357
NCG19,OUT046,3593.141235125449
FDH12,OUT035,1583.2723999999998
FDM32,OUT035,1339.5032925925927
FDM27,OUT035,2538.137359537572
NCU53,OUT027,4117.317712631577
NCQ18,OUT046,1517.6348566210047
FDS10,OUT013,2736.96842987552
FDB33,OUT027,4117.317712631577
FDI12,OUT013,1449.3843029239774
NCW42,OUT013,3753.0000993630583
NCC06,OUT018,1927.3871924731181
FDW02,OUT017,1927.3871924731181
NCD43,OUT017,1740.9861528571435
FDM57,OUT018,1279.5742072398189
FDA58,OUT017,3593.141235125449
FDK56,OUT046,3389.2269793548357
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1927.3871924731181
FDS52,OUT049,1583.2723999999998
NCT29,OUT018,1927.3871924731181
NCL54,OUT013,2736.96842987552
FDC05,OUT045,3239.500606622515
FDF34,OUT035,2991.4784008368206
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286555
FDZ10,OUT045,1927.3871924731181
FDZ40,OUT035,876.3205797979805
FDD51,OUT018,637.5735090128752
NCY30,OUT019,384.48867398374
FDP58,OUT017,3593.141235125449
FDV49,OUT017,4311.576251315789
FDY24,OUT019,130.33349056603774
NCO55,OUT017,1740.9861528571435
FDR13,OUT017,1874.4309598591553
FDS51,OUT017,876.3205797979805
FDP26,OUT045,1583.2723999999998
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3239.500606622515
FDN31,OUT018,3239.500606622515
DRM48,OUT017,552.550210778443
FDN20,OUT049,2797.6511370165726
DRL01,OUT046,3593.141235125449
FDV56,OUT049,1740.9861528571435
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2559.252954117647
FDF47,OUT027,5669.16335142857
FDX32,OUT046,2559.252954117647
FDX57,OUT049,1517.6348566210047
NCA30,OUT045,2880.9695613636377
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.00859181286555
DRM48,OUT035,552.550210778443
FDR16,OUT013,3593.141235125449
NCC19,OUT018,3239.500606622515
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979805
FDH19,OUT049,2736.96842987552
FDJ46,OUT013,2997.4076790419163
FDN45,OUT010,542.9755395973154
FDY08,OUT035,2061.466692146596
FDZ37,OUT035,1449.3843029239774
NCT30,OUT045,754.596095726496
DRY23,OUT018,637.5735090128752
NCZ30,OUT018,1927.3871924731181
FDC44,OUT018,1874.4309598591553
FDB45,OUT035,1583.2723999999998
FDY04,OUT013,2524.0256066666707
FDM27,OUT046,2524.0256066666707
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.41777051282054
FDL15,OUT027,4117.317712631577
FDL57,OUT017,4131.978437869821
FDU08,OUT046,1517.6348566210047
FDK40,OUT017,4311.576251315789
FDQ12,OUT010,542.9755395973154
FDS48,OUT017,2538.137359537572
FDP09,OUT045,3753.0000993630583
FDW21,OUT049,1517.6348566210047
FDY25,OUT035,3389.2269793548357
DRE13,OUT017,1449.3843029239774
FDV43,OUT019,130.33349056603774
FDD22,OUT045,1583.2723999999998
FDM46,OUT019,230.00859181286555
NCO30,OUT010,542.9755395973154
FDM25,OUT046,2997.4076790419163
NCN41,OUT049,2153.3142637362625
FDU24,OUT045,1279.5742072398189
FDZ50,OUT046,3389.2269793548357
FDP45,OUT013,4131.978437869821
NCM54,OUT045,2061.466692146596
FDW10,OUT019,384.48867398374
FDP20,OUT017,2061.466692146596
FDK32,OUT046,2538.137359537572
FDN52,OUT049,1279.5742072398189
FDM58,OUT045,1740.9861528571435
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591553
FDD35,OUT046,2153.3142637362625
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.079854666667
FDT50,OUT019,230.00859181286555
NCT06,OUT046,2797.6511370165726
FDT31,OUT035,2880.9695613636377
FDT45,OUT049,876.3205797979805
FDT13,OUT045,2991.4784008368206
FDO50,OUT045,1279.5742072398189
NCU18,OUT010,286.41777051282054
NCR54,OUT049,3239.500606622515
NCO18,OUT018,2736.96842987552
FDU09,OUT045,876.3205797979805
FDT13,OUT018,2991.4784008368206
FDE09,OUT046,1583.2723999999998
NCK53,OUT019,230.00859181286555
FDG45,OUT049,3593.141235125449
DRH15,OUT035,637.5735090128752
FDO21,OUT019,542.9755395973154
FDD14,OUT027,5669.16335142857
FDC09,OUT046,1740.9861528571435
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.4309598591553
FDS32,OUT013,2153.3142637362625
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3593.141235125449
DRE15,OUT049,1279.5742072398189
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1279.5742072398189
FDZ59,OUT046,2524.0256066666707
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591553
FDQ45,OUT018,3389.2269793548357
FDM33,OUT027,5669.16335142857
FDO15,OUT010,130.33349056603774
FDM46,OUT013,1449.3843029239774
FDR03,OUT045,3753.0000993630583
FDY49,OUT018,2797.6511370165726
FDQ60,OUT045,1874.4309598591553
FDW10,OUT049,2736.96842987552
FDO51,OUT049,637.5735090128752
FDJ40,OUT018,1740.9861528571435
FDS20,OUT018,3389.2269793548357
FDU45,OUT013,1874.4309598591553
FDV02,OUT035,2524.0256066666707
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.16335142857
FDN23,OUT018,2559.252954117647
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286555
FDD14,OUT046,2880.9695613636377
FDV23,OUT017,2061.466692146596
DRI03,OUT045,2736.96842987552
FDN13,OUT035,1517.6348566210047
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1449.3843029239774
FDB57,OUT049,3753.0000993630583
FDV12,OUT049,1517.6348566210047
FDQ58,OUT013,2206.710875
NCA18,OUT017,1874.4309598591553
FDH52,OUT049,876.3205797979805
FDM24,OUT018,2206.710875
NCP43,OUT027,5669.16335142857
NCO18,OUT019,384.48867398374
FDM32,OUT017,1339.5032925925927
NCL07,OUT017,552.550210778443
FDK03,OUT013,4131.978437869821
FDP59,OUT017,1740.9861528571435
FDQ24,OUT049,4131.978437869821
FDQ16,OUT018,1583.2723999999998
FDU44,OUT013,2524.0256066666707
FDH28,OUT010,130.33349056603774
FDV28,OUT019,130.33349056603774
FDM22,OUT045,876.3205797979805
FDR56,OUT046,3239.500606622515
FDV39,OUT049,2991.4784008368206
FDU37,OUT019,130.33349056603774
FDQ11,OUT010,542.9755395973154
FDX02,OUT045,3753.0000993630583
NCS42,OUT018,1279.5742072398189
FDY57,OUT027,2513.079854666667
FDB21,OUT049,3593.141235125449
FDE28,OUT017,3593.141235125449
FDQ55,OUT017,1874.4309598591553
FDA48,OUT049,3593.141235125449
FDZ19,OUT045,2997.4076790419163
NCC43,OUT045,4131.978437869821
NCV18,OUT046,1449.3843029239774
NCA42,OUT018,2797.6511370165726
FDY45,OUT046,4131.978437869821
NCC30,OUT045,2736.96842987552
FDM57,OUT013,1449.3843029239774
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591553
NCT06,OUT027,4117.317712631577
FDX26,OUT049,3389.2269793548357
FDK32,OUT013,2538.137359537572
DRA12,OUT046,2153.3142637362625
FDO46,OUT010,542.9755395973154
FDE52,OUT013,1449.3843029239774
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128752
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,230.00859181286555
FDD22,OUT046,1874.4309598591553
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.0000993630583
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4131.978437869821
FDD28,OUT019,130.33349056603774
NCP41,OUT017,1740.9861528571435
FDS08,OUT049,2736.96842987552
FDX47,OUT045,2797.6511370165726
FDC53,OUT019,230.00859181286555
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2206.710875
FDM33,OUT019,542.9755395973154
FDA51,OUT045,1874.4309598591553
FDZ27,OUT018,754.596095726496
FDT04,OUT046,637.5735090128752
DRC13,OUT049,2153.3142637362625
FDR16,OUT027,5669.16335142857
FDQ03,OUT027,5669.16335142857
FDE38,OUT035,2524.0256066666707
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,542.9755395973154
FDD09,OUT035,2736.96842987552
FDR40,OUT045,1449.3843029239774
FDX07,OUT017,2880.9695613636377
FDR07,OUT035,1517.6348566210047
FDA51,OUT017,1874.4309598591553
FDT59,OUT019,542.9755395973154
FDF20,OUT017,2991.4784008368206
FDR13,OUT045,1874.4309598591553
FDY26,OUT049,3753.0000993630583
FDW04,OUT017,1927.3871924731181
FDK52,OUT017,3593.141235125449
FDN60,OUT049,2524.0256066666707
FDM09,OUT019,384.48867398374
FDP46,OUT049,1279.5742072398189
FDB50,OUT019,130.33349056603774
NCQ29,OUT049,4311.576251315789
FDP16,OUT027,5669.16335142857
FDX33,OUT018,2524.0256066666707
FDP07,OUT010,542.9755395973154
FDN22,OUT046,4131.978437869821
FDF39,OUT049,4311.576251315789
FDS21,OUT017,876.3205797979805
NCM42,OUT013,1740.9861528571435
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631577
FDH35,OUT018,2524.0256066666707
FDP60,OUT018,1517.6348566210047
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2524.0256066666707
FDI04,OUT049,3239.500606622515
NCH54,OUT045,2524.0256066666707
FDT56,OUT049,876.3205797979805
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2880.9695613636377
FDP21,OUT049,2991.4784008368206
FDH05,OUT013,3593.141235125449
FDR10,OUT027,4117.317712631577
NCP06,OUT045,2538.137359537572
FDF33,OUT049,1583.2723999999998
DRK37,OUT013,2991.4784008368206
DRH49,OUT045,1339.5032925925927
FDT58,OUT013,2524.0256066666707
FDD41,OUT018,1740.9861528571435
FDP40,OUT018,1740.9861528571435
FDM51,OUT027,2513.079854666667
FDO45,OUT010,230.00859181286555
FDW33,OUT010,230.00859181286555
FDY24,OUT045,876.3205797979805
FDB10,OUT010,542.9755395973154
FDM40,OUT035,2061.466692146596
NCI06,OUT017,3389.2269793548357
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631577
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.6348566210047
DRM37,OUT045,3239.500606622515
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128752
FDZ45,OUT046,2991.4784008368206
FDG05,OUT017,2524.0256066666707
FDK28,OUT013,4311.576251315789
FDV47,OUT045,1339.5032925925927
FDN21,OUT045,2524.0256066666707
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.2269793548357
DRY23,OUT013,637.5735090128752
FDA56,OUT017,2061.466692146596
FDB09,OUT013,2153.3142637362625
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2538.137359537572
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2524.0256066666707
FDY03,OUT049,1874.4309598591553
NCG42,OUT017,1927.3871924731181
DRI13,OUT027,5669.16335142857
FDQ32,OUT013,2153.3142637362625
FDW16,OUT035,1339.5032925925927
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591553
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2538.137359537572
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.6348566210047
FDN24,OUT049,876.3205797979805
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,230.00859181286555
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286555
FDU22,OUT045,2061.466692146596
FDI53,OUT013,2524.0256066666707
DRH01,OUT049,2736.96842987552
FDX32,OUT013,2153.3142637362625
NCP30,OUT018,637.5735090128752
FDB60,OUT045,2991.4784008368206
FDB14,OUT049,1279.5742072398189
NCP02,OUT035,876.3205797979805
FDJ10,OUT017,2061.466692146596
FDG34,OUT046,1740.9861528571435
NCB18,OUT017,1339.5032925925927
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1279.5742072398189
FDB35,OUT010,230.00859181286555
DRN11,OUT013,2153.3142637362625
FDF41,OUT019,542.9755395973154
FDH16,OUT045,1449.3843029239774
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,876.3205797979805
DRJ37,OUT013,2206.710875
DRJ24,OUT027,5669.16335142857
FDY16,OUT035,2880.9695613636377
FDQ27,OUT045,1740.9861528571435
FDZ33,OUT045,2206.710875
FDF29,OUT045,2061.466692146596
FDA08,OUT049,2524.0256066666707
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.9755395973154
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,4311.576251315789
DRZ24,OUT018,1927.3871924731181
NCL54,OUT035,2997.4076790419163
FDR12,OUT049,2997.4076790419163
NCC54,OUT046,3593.141235125449
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.00859181286555
FDV31,OUT027,5669.16335142857
NCA29,OUT027,4117.317712631577
FDW60,OUT049,2736.96842987552
FDX08,OUT017,3389.2269793548357
DRD49,OUT013,3593.141235125449
FDD33,OUT046,3593.141235125449
FDW35,OUT013,637.5735090128752
FDJ36,OUT017,1740.9861528571435
FDV51,OUT035,2797.6511370165726
FDW36,OUT046,1583.2723999999998
FDH35,OUT046,2524.0256066666707
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128752
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3593.141235125449
FDP19,OUT018,1927.3871924731181
FDU21,OUT010,130.33349056603774
NCP41,OUT045,1740.9861528571435
FDY10,OUT013,1874.4309598591553
FDP12,OUT018,552.550210778443
NCN26,OUT049,1874.4309598591553
FDK44,OUT013,2997.4076790419163
FDC28,OUT049,1583.2723999999998
FDJ41,OUT027,5669.16335142857
NCT29,OUT035,2061.466692146596
NCH42,OUT019,542.9755395973154
FDU60,OUT018,2524.0256066666707
FDS02,OUT045,3239.500606622515
FDC51,OUT046,2153.3142637362625
FDU03,OUT013,2880.9695613636377
FDX39,OUT045,3753.0000993630583
NCY05,OUT010,130.33349056603774
NCL06,OUT027,5669.16335142857
FDD32,OUT035,1339.5032925925927
NCN41,OUT045,2061.466692146596
NCX53,OUT049,2153.3142637362625
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1583.2723999999998
FDQ52,OUT045,4131.978437869821
FDC14,OUT045,637.5735090128752
FDY09,OUT035,2736.96842987552
FDQ28,OUT045,2538.137359537572
FDV25,OUT046,3753.0000993630583
FDJ07,OUT035,1874.4309598591553
DRB25,OUT049,1583.2723999999998
FDK52,OUT019,542.9755395973154
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,3239.500606622515
FDT36,OUT035,552.550210778443
FDV25,OUT017,3753.0000993630583
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.9695613636377
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2797.6511370165726
NCX41,OUT035,3753.0000993630583
NCD06,OUT035,754.596095726496
FDW08,OUT045,1583.2723999999998
NCU29,OUT017,2559.252954117647
NCE06,OUT013,2524.0256066666707
FDV52,OUT010,286.41777051282054
FDB02,OUT017,2736.96842987552
NCR18,OUT045,637.5735090128752
FDK16,OUT049,1517.6348566210047
NCQ29,OUT010,542.9755395973154
FDZ01,OUT019,230.00859181286555
FDW27,OUT035,2524.0256066666707
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2736.96842987552
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1583.2723999999998
FDU40,OUT027,5669.16335142857
NCF54,OUT013,2997.4076790419163
FDH46,OUT045,1740.9861528571435
NCP14,OUT049,1740.9861528571435
FDH50,OUT049,3389.2269793548357
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666667
NCJ06,OUT049,2153.3142637362625
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3593.141235125449
FDS45,OUT049,1740.9861528571435
NCJ06,OUT045,1927.3871924731181
FDD36,OUT035,1874.4309598591553
FDY25,OUT045,3389.2269793548357
FDU52,OUT046,2206.710875
DRK47,OUT017,3593.141235125449
NCL30,OUT017,2061.466692146596
FDN22,OUT035,4131.978437869821
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4131.978437869821
FDT45,OUT017,876.3205797979805
NCC54,OUT027,5669.16335142857
FDP08,OUT018,2880.9695613636377
FDU44,OUT046,2524.0256066666707
DRG39,OUT035,876.3205797979805
FDU32,OUT049,2153.3142637362625
